food_id,food_name,restaurant,min_value,max_value,mean_value
464,BBQ Chicken Sandwich,buffalo-wild-wings,710,710,710.0
465,Big Jack Daddy Burger,buffalo-wild-wings,990,1260,1125.0
466,Boston Lager Burger,buffalo-wild-wings,1070,1340,1205.0
467,Buffalo Blue Burger,buffalo-wild-wings,710,980,845.0
468,Buffalo Ranch Chicken Sandwich,buffalo-wild-wings,850,850,850.0
469,Buffalo Ranch Chicken Wrap,buffalo-wild-wings,910,910,910.0
470,Cheese Curd Bacon Burger,buffalo-wild-wings,1370,1640,1505.0
471,Cheeseburger,buffalo-wild-wings,820,820,820.0
472,Classic Chicken Wrap,buffalo-wild-wings,570,710,640.0
473,Grilled Chicken Buffalitos,buffalo-wild-wings,500,500,500.0
474,Hamburger,buffalo-wild-wings,730,730,730.0
475,Hickory Pulled Pork Sandwich,buffalo-wild-wings,1040,1040,1040.0
476,Pepper Jack Steak Wrap,buffalo-wild-wings,1070,1070,1070.0
477,Screamin' Nacho Burger,buffalo-wild-wings,750,1020,885.0
478,Southwest Philly Cheesesteak,buffalo-wild-wings,730,730,730.0
479,Southwestern Black Bean Burger,buffalo-wild-wings,840,840,840.0
480,Buffalo Chips Side,buffalo-wild-wings,290,290,290.0
481,Ceasar Side Salad,buffalo-wild-wings,330,330,330.0
482,Cheddar Cheese Curds Side,buffalo-wild-wings,920,920,920.0
483,Chips & Salsa Side,buffalo-wild-wings,530,530,530.0
484,Veggie Slaw,buffalo-wild-wings,240,240,240.0
485,Asian Zing Wings,buffalo-wild-wings,440,1500,970.0
486,Blazin' Wings,buffalo-wild-wings,420,1460,940.0
487,Bourbon Honey Mustard Wings,buffalo-wild-wings,440,1490,965.0
488,Buffalo Wings,buffalo-wild-wings,365,1310,837.5
489,Caribbean Jerk Wings,buffalo-wild-wings,430,1460,945.0
490,Chipotle BBQ Wings,buffalo-wild-wings,365,1310,837.5
491,Desert Heat Wings,buffalo-wild-wings,365,1310,837.5
492,Honey BBQ Wings,buffalo-wild-wings,430,1470,950.0
493,Hot BBQ Wings,buffalo-wild-wings,395,1390,892.5
494,Hot Wings,buffalo-wild-wings,410,1420,915.0
495,Lemon Pepper Wings,buffalo-wild-wings,365,1310,837.5
496,Mango Habanero Wings,buffalo-wild-wings,440,1500,970.0
497,Medium Wings,buffalo-wild-wings,395,1390,892.5
498,Mild Wings,buffalo-wild-wings,410,1430,920.0
499,Parmesan Garlic Wings,buffalo-wild-wings,490,1610,1050.0
500,Salt & Vinegar Wings,buffalo-wild-wings,365,1305,835.0
501,Spicy Garlic Wings,buffalo-wild-wings,410,1420,915.0
502,Sweet BBQ Wings,buffalo-wild-wings,405,1410,907.5
503,Teriyaki Wings,buffalo-wild-wings,420,1460,940.0
504,Thai Curry Wings,buffalo-wild-wings,500,1650,1075.0
505,Wild Wings,buffalo-wild-wings,410,1420,915.0
506,Blue Cheese Dressing,buffalo-wild-wings,210,210,210.0
507,Carrot Sticks,buffalo-wild-wings,20,20,20.0
508,Celery Sticks,buffalo-wild-wings,15,15,15.0
509,Ranch Dressing,buffalo-wild-wings,240,240,240.0
510,Bacon & Cheese Whopper,burger-king,790,790,790.0
511,Bacon Cheeseburger,burger-king,320,320,320.0
512,Bacon King,burger-king,1150,1150,1150.0
513,Bacon King Jr,burger-king,570,570,570.0
514,BBQ Bacon King,burger-king,1100,1100,1100.0
515,BBQ Bacon WHOPPER Sandwich,burger-king,800,800,800.0
516,Cheeseburger,burger-king,280,280,280.0
517,Double Bacon Cheeseburger,burger-king,400,400,400.0
518,Double Cheeseburger,burger-king,390,390,390.0
519,Double Hamburger,burger-king,360,360,360.0
520,Double Quarter Pound King,burger-king,1140,1140,1140.0
521,Double Stacker King,burger-king,1050,1050,1050.0
522,DOUBLE WHOPPER,burger-king,990,1140,1065.0
523,Hamburger,burger-king,240,240,240.0
524,Impossible Whopper,burger-king,630,630,630.0
525,Pretzel Bacon King,burger-king,920,1240,1080.0
526,Pulled Pork King,burger-king,690,690,690.0
527,Quarter Pound King,burger-king,580,580,580.0
528,Rodeo King,burger-king,1480,1480,1480.0
529,Single Stacker King,burger-king,700,700,700.0
530,Triple Stacker King,burger-king,1370,1370,1370.0
531,WHOPPER,burger-king,660,760,710.0
532,WHOPPER JR.,burger-king,310,380,345.0
533,1% Low Fat Chocolate Milk,burger-king,160,160,160.0
534,Barq's Root Beer,burger-king,220,220,220.0
535,Capri Sun® 100% Apple Juice,burger-king,80,80,80.0
536,Cherry Coke,burger-king,200,200,200.0
537,Chocolate Milk Shake,burger-king,690,690,690.0
538,Coca Cola Classic,burger-king,190,190,190.0
539,Coke ICEE,burger-king,110,110,110.0
540,Diet Coke,burger-king,0,0,0.0
541,Dr. Pepper,burger-king,190,190,190.0
542,Fanta Orange,burger-king,210,210,210.0
543,Fat Free Milk,burger-king,90,90,90.0
544,Frosted Frozen Coke,burger-king,190,190,190.0
545,Frosted Frozen Lemonade,burger-king,180,180,180.0
546,Frozen Coke,burger-king,110,110,110.0
547,Frozen Fanta Cherry ICEE,burger-king,110,110,110.0
548,Frozen Lemonade,burger-king,120,120,120.0
549,Frozen SURGE™,burger-king,80,120,100.0
550,Hi-C Fruit Punch,burger-king,200,200,200.0
551,Hot Chocolate,burger-king,230,230,230.0
552,Minute Maid Light Lemonade,burger-king,10,10,10.0
553,Minute Maid Orange Juice,burger-king,140,140,140.0
554,Peach Tea,burger-king,100,100,100.0
555,Scary Black Cherry Frozen Fanta,burger-king,120,120,120.0
556,Sprite,burger-king,190,190,190.0
557,Strawberry Banana Smoothie,burger-king,310,310,310.0
558,Strawberry Milk Shake,burger-king,610,610,610.0
559,Sweet Tea,burger-king,120,120,120.0
560,Tropical Mango Smoothie,burger-king,330,330,330.0
561,Unsweetened Tea,burger-king,0,0,0.0
562,Vanilla Milk Shake,burger-king,660,660,660.0
563,Vault,burger-king,210,210,210.0
564,Chicken Club Salad,burger-king,610,710,660.0
565,Garden Grilled Chicken Salad,burger-king,320,450,385.0
566,Side Garden Salad and Avocado Ranch Dressing,burger-king,230,230,230.0
567,"Bacon, Egg & Cheese Biscuit",burger-king,470,470,470.0
568,Bk Ultimate Breakfast Platter,burger-king,1450,1450,1450.0
569,Breakfast Burrito Jr,burger-king,370,370,370.0
570,"CROISSAN'WICH Bacon, Egg & Cheese",burger-king,380,380,380.0
571,CROISSAN'WICH Egg & Cheese,burger-king,320,320,320.0
572,"CROISSAN'WICH Ham, Egg & Cheese",burger-king,350,350,350.0
573,CROISSAN'WICH Sausage & Cheese,burger-king,380,380,380.0
574,"CROISSAN'WICH Sausage, Egg & Cheese",burger-king,490,490,490.0
575,"DOUBLE CROISSAN'WICH w/ Bacon, Egg, & Cheese",burger-king,490,490,490.0
576,"DOUBLE CROISSAN'WICH w/ Ham, Egg, & Cheese",burger-king,390,390,390.0
577,"DOUBLE CROISSAN'WICH w/ Ham, Sausage, Egg, & Cheese",burger-king,570,570,570.0
578,"DOUBLE CROISSAN'WICH w/ Sausage, Bacon, Egg, & Cheese",burger-king,570,570,570.0
579,"DOUBLE CROISSAN'WICH w/ Sausage, Egg, & Cheese",burger-king,700,700,700.0
580,Egg-normous Burrito,burger-king,910,910,910.0
581,French Toast Sandwich,burger-king,380,510,445.0
582,French Toast Sticks,burger-king,230,380,305.0
583,Fully Loaded Biscuit,burger-king,610,610,610.0
584,Fully Loaded CROISSAN'WICH®,burger-king,570,570,570.0
585,"Ham, Egg, & Cheese Biscuit",burger-king,420,420,420.0
586,Hash Browns,burger-king,250,670,460.0
587,Kids Oatmeal,burger-king,170,170,170.0
588,Maple Waffle Sandwich,burger-king,550,680,615.0
589,Pancake Platter w/ Sausage & 1 oz Breakfast Syrup,burger-king,670,670,670.0
590,Pancakes (3) and 1 oz breakfast syrup,burger-king,500,500,500.0
591,Quaker Oatmeal,burger-king,140,270,205.0
592,"Sausage, Egg, & Cheese Biscuit",burger-king,570,570,570.0
593,BBQ Bacon Crispy Chicken Sandwich,burger-king,440,440,440.0
594,Big Fish Sandwich,burger-king,510,510,510.0
595,BK VEGGIE Burger,burger-king,390,390,390.0
596,Chicken Caesar Sandwich,burger-king,710,830,770.0
597,Chicken Fries,burger-king,290,290,290.0
598,Chicken Nuggets,burger-king,170,860,515.0
599,Chicken Nuggets (10pc),burger-king,430,430,430.0
600,Crispy Chicken Jr.,burger-king,430,430,430.0
601,Crispy Chicken Sandwich,burger-king,670,670,670.0
602,Crispy Taco,burger-king,170,170,170.0
603,Grilled Chicken Sandwich,burger-king,430,430,430.0
604,Original Chicken Club Sandwich,burger-king,690,690,690.0
605,Original Chicken Sandwich,burger-king,630,630,630.0
606,Rodeo Crispy Chicken Sandwich,burger-king,410,410,410.0
607,Spicy Chicken Nuggets,burger-king,210,530,370.0
608,Spicy Crispy Chicken Jr.,burger-king,410,410,410.0
609,Spicy Crispy Chicken Sandwich,burger-king,700,700,700.0
610,BK Caramel Frappe,burger-king,510,510,510.0
611,BK Mocha Frappe,burger-king,510,510,510.0
612,Iced Coffee,burger-king,160,180,170.0
613,Latte,burger-king,180,320,250.0
614,Nonfat Latte,burger-king,150,300,225.0
615,Seattle's Best Coffee® - Decaf,burger-king,0,0,0.0
616,Seattle's Best Coffee® - Regular,burger-king,0,0,0.0
617,Blue Raspberry ICEE,burger-king,120,120,120.0
618,Caramel Ice Cream Sundae,burger-king,280,280,280.0
619,Chocolate Chip Cookie,burger-king,160,160,160.0
620,Chocolate Fudge Ice Cream Sundae,burger-king,280,280,280.0
621,Cinnamon Toast Crunch Shake,burger-king,780,780,780.0
622,Dr Pepper® Shake,burger-king,330,560,445.0
623,Dutch Apple Pie,burger-king,320,320,320.0
624,Froot Loops Shake,burger-king,720,720,720.0
625,Funnel Cake Fries,burger-king,220,220,220.0
626,HERSHEY'S Ice Cream Sundae Pie,burger-king,300,300,300.0
627,Irish Mint Oreo® Shake,burger-king,430,770,600.0
628,Lucky Charms Shake,burger-king,740,740,740.0
629,M&M's Cookie,burger-king,160,160,160.0
630,M&M's Shake,burger-king,780,780,780.0
631,Oreo Peppermint Shake,burger-king,780,780,780.0
632,Oreo Shake,burger-king,570,570,570.0
633,Red Velvet Oreo® Shake,burger-king,450,800,625.0
634,Reese's Peanut Butter Cup Pie,burger-king,310,310,310.0
635,Salted Caramel Shake,burger-king,720,720,720.0
636,Snickers Pie,burger-king,300,300,300.0
637,Soft Serve Ice Cream Cone,burger-king,160,160,160.0
638,Soft Serve Ice Cream Cup,burger-king,140,140,140.0
639,Strawberry Ice Cream Sundae,burger-king,190,190,190.0
640,Twix Pie,burger-king,370,370,370.0
641,Vanilla Twix Shake,burger-king,780,780,780.0
642,American Cheese (slice),burger-king,45,45,45.0
643,Barbecue Dipping Sauce (1 oz),burger-king,40,40,40.0
644,Breakfast Syrup (1 oz),burger-king,120,120,120.0
645,Buffalo Dipping Sauce (1 oz),burger-king,80,80,80.0
646,Dried Fruit Topping,burger-king,90,90,90.0
647,Garlic Parmesan Croutons,burger-king,60,60,60.0
648,Honey Mustard Dipping Sauce (1 oz),burger-king,90,90,90.0
649,Ken's Apple Cider Vinaigrette,burger-king,210,210,210.0
650,Ken's Avocado Ranch Dressing,burger-king,170,170,170.0
651,Ken's Citrus Caesar Dressing,burger-king,180,180,180.0
652,KEN'S Honey Mustard Dressing (2 oz),burger-king,270,270,270.0
653,Ken's Lite Honey Balsamic,burger-king,120,120,120.0
654,Ketchup,burger-king,10,10,10.0
655,Mayonnaise,burger-king,80,80,80.0
656,Pickles (2),burger-king,0,0,0.0
657,Ranch Dipping Sauce (1 oz),burger-king,140,140,140.0
658,Strawberry or Grape Jam (packet),burger-king,30,30,30.0
659,SunGlow Butter blend - 2 pats,burger-king,70,70,70.0
660,Thick cut bacon,burger-king,70,70,70.0
661,Zesty Onion Ring Dipping Sauce (1 oz),burger-king,150,150,150.0
662,BK Fresh Apple Slices,burger-king,25,25,25.0
663,Cheesy Tots,burger-king,310,310,310.0
664,French Fries,burger-king,220,430,325.0
665,Motts' Harvest Plus Applesauce,burger-king,50,50,50.0
666,Mozzarella Sticks,burger-king,290,290,290.0
667,Onion Rings,burger-king,150,500,325.0
668,All-Natural Burger,carls-jr,760,1030,895.0
669,Baby Back Rib Thickburger,carls-jr,940,1140,1040.0
670,Bacon Swiss Crispy Chicken® Sandwich,carls-jr,860,860,860.0
671,Beyond BBQ Cheeseburger,carls-jr,740,740,740.0
672,Beyond Famous Star with Cheese,carls-jr,710,710,710.0
673,BFC Angus Thickburger,carls-jr,1060,1060,1060.0
674,Big Chicken Fillet Sandwich,carls-jr,580,580,580.0
675,Big Hamburger,carls-jr,490,490,490.0
676,Budweiser Beer Cheese Bacon Burger,carls-jr,710,940,825.0
677,Charbroiled Atlantic Cod Fish Sandwich,carls-jr,420,420,420.0
678,Charbroiled BBQ Chicken™ Sandwich,carls-jr,390,390,390.0
679,Charbroiled Chicken Club™ Sandwich,carls-jr,580,580,580.0
680,Charbroiled Santa Fe Chicken™ Sandwich,carls-jr,570,570,570.0
681,Charbroiled Slider,carls-jr,230,350,290.0
682,Double Western Bacon Cheeseburger®,carls-jr,1000,1000,1000.0
683,Famous Star® with Cheese,carls-jr,670,670,670.0
684,Guacamole Bacon Thickburger®,carls-jr,990,1210,1100.0
685,Guacamole Double Cheeseburger,carls-jr,460,460,460.0
686,Jalapeno Double Cheeseburger,carls-jr,580,580,580.0
687,Jalapeno Turkey Burger,carls-jr,490,490,490.0
688,Kid's Cheeseburger,carls-jr,340,340,340.0
689,Kid's Hamburger,carls-jr,280,280,280.0
690,Low Carb Thickburger®,carls-jr,450,670,560.0
691,Original Six Dollar Thickburger®,carls-jr,830,1050,940.0
692,Pastrami Thickburger,carls-jr,670,670,670.0
693,Redhook Beer-battered Cod Fish Sandwich,carls-jr,550,550,550.0
694,Spicy Chicken Sandwich,carls-jr,460,460,460.0
695,Super Bacon Thickburger,carls-jr,960,1180,1070.0
696,Super Star® with Cheese,carls-jr,940,940,940.0
697,Teriyaki Burger™,carls-jr,630,630,630.0
698,Teriyaki Turkey Burger,carls-jr,470,470,470.0
699,The Big Carl®,carls-jr,930,930,930.0
700,Thickburger El Diablo,carls-jr,1050,1270,1160.0
701,Turkey Burger,carls-jr,490,490,490.0
702,Western Bacon Cheeseburger®,carls-jr,740,740,740.0
703,Western Bacon Thickburger®,carls-jr,870,1090,980.0
704,Bacon & Egg Burrito,carls-jr,500,500,500.0
705,"Bacon, Egg & Cheese Biscuit",carls-jr,440,440,440.0
706,Big Country® Breakfast Burrito,carls-jr,690,690,690.0
707,Biscuit 'N' Gravy™,carls-jr,450,450,450.0
708,Breakfast Burger™,carls-jr,790,790,790.0
709,Chorizo & Egg Biscuit,carls-jr,550,550,550.0
710,Chorizo & Egg Burrito,carls-jr,780,780,780.0
711,Froot Loops Mini Donuts,carls-jr,320,320,320.0
712,Grilled Cheese Breakfast Sandwich,carls-jr,490,640,565.0
713,Hash Brown Nuggets,carls-jr,350,560,455.0
714,Loaded Breakfast Burrito,carls-jr,730,730,730.0
715,Made From Scratch Biscuit™,carls-jr,290,290,290.0
716,Monster Biscuit®,carls-jr,730,730,730.0
717,"Sausage, Egg & Cheese Biscuit",carls-jr,580,580,580.0
718,Steak & Egg Burrito,carls-jr,580,580,580.0
719,Chicken Stars™,carls-jr,170,390,280.0
720,Hand-Breaded Chicken Tenders™,carls-jr,260,440,350.0
721,Kid's Hand-Breaded Chicken Tenders™ (2 pieces),carls-jr,180,180,180.0
722,Chocolate Cake,carls-jr,300,300,300.0
723,Chocolate Chip Cookies (2),carls-jr,240,240,240.0
724,Jolly Rancher Milkshake,carls-jr,810,810,810.0
725,Strawberry Swirl Cheesecake,carls-jr,290,290,290.0
726,Barq's Root Beer,carls-jr,280,280,280.0
727,Cherry Coke,carls-jr,260,260,260.0
728,Coca Cola,carls-jr,250,250,250.0
729,Coffee,carls-jr,10,10,10.0
730,Coke de Mexico,carls-jr,150,150,150.0
731,Coke Zero,carls-jr,0,0,0.0
732,Decaffeinated Coffee,carls-jr,10,10,10.0
733,Diet Coke,carls-jr,0,0,0.0
734,Diet Dr Pepper,carls-jr,0,0,0.0
735,Dr Pepper,carls-jr,230,230,230.0
736,Fanta Orange,carls-jr,280,280,280.0
737,Fanta Strawberry,carls-jr,280,280,280.0
738,Fuze Raspberry Tea,carls-jr,150,150,150.0
739,Gold Peak Iced Tea,carls-jr,10,10,10.0
740,HI-C Flashin Fruit Punch,carls-jr,260,260,260.0
741,Minute Maid Light Lemonade,carls-jr,10,10,10.0
742,Powerade Mountain Blast,carls-jr,140,140,140.0
743,Sprite,carls-jr,240,240,240.0
744,Chocolate Malt,carls-jr,760,760,760.0
745,Chocolate Shake,carls-jr,690,690,690.0
746,OREO® Cookie Malt,carls-jr,790,790,790.0
747,OREO® Cookie Shake,carls-jr,720,720,720.0
748,Strawberry Malt,carls-jr,760,760,760.0
749,Strawberry Shake,carls-jr,690,690,690.0
750,Vanilla Malt,carls-jr,770,770,770.0
751,Vanilla Shake,carls-jr,700,700,700.0
752,Blue Cheese Dressing,carls-jr,320,320,320.0
753,Buttermilk Ranch Dipping Sauce,carls-jr,200,200,200.0
754,Honey Mustard Dipping Sauce,carls-jr,180,180,180.0
755,House Dressing,carls-jr,220,220,220.0
756,Low Fat Balsamic Vinaigrette Dressing,carls-jr,35,35,35.0
757,Sweet & Bold BBQ Dipping Sauce,carls-jr,70,70,70.0
758,Charbroiled Chicken Salad,carls-jr,320,320,320.0
759,CrissCut® Fries,carls-jr,450,450,450.0
760,Fried Zucchini,carls-jr,330,330,330.0
761,Jalapeno Poppers®,carls-jr,370,370,370.0
762,Natural-Cut Fries,carls-jr,240,460,350.0
763,Onion Rings,carls-jr,530,530,530.0
764,Side Salad,carls-jr,120,120,120.0
765,Chick-n-Slider,chick-fil-a,270,270,270.0
766,Chick-n-Strips,chick-fil-a,120,470,295.0
767,Chicken Deluxe Sandwich,chick-fil-a,500,500,500.0
768,Chicken Nuggets,chick-fil-a,130,970,550.0
769,Chicken Sandwich,chick-fil-a,440,440,440.0
770,Deluxe Fish Sandwich,chick-fil-a,430,430,430.0
771,Fish Sandwich,chick-fil-a,370,370,370.0
772,Fish Strips,chick-fil-a,190,280,235.0
773,Grilled Chicken Club Sandwich,chick-fil-a,430,430,430.0
774,Grilled Chicken Nuggets,chick-fil-a,70,210,140.0
775,Grilled Chicken Sandwich,chick-fil-a,310,310,310.0
776,Grilled Chicken Sub Sandwich,chick-fil-a,430,450,440.0
777,Smokehouse BBQ Bacon Sandwich,chick-fil-a,490,490,490.0
778,Spicy Chicken Sandwich,chick-fil-a,450,450,450.0
779,Spicy Deluxe,chick-fil-a,540,540,540.0
780,Blackberry Blossom Tea Lemonade,chick-fil-a,150,200,175.0
781,Coca-Cola Classic (small),chick-fil-a,120,120,120.0
782,Coffee,chick-fil-a,5,5,5.0
783,Diet Coke,chick-fil-a,0,0,0.0
784,Diet Lemonade (small),chick-fil-a,15,15,15.0
785,Diet White Peach Tea Lemonade,chick-fil-a,90,120,105.0
786,Dr Pepper,chick-fil-a,130,130,130.0
787,Frosted Lemonade,chick-fil-a,250,400,325.0
788,Iced Coffee,chick-fil-a,150,180,165.0
789,Lemonade (small),chick-fil-a,170,170,170.0
790,Mango Passion Tea Lemonade,chick-fil-a,150,190,170.0
791,Minute Maid Apple Juice Box,chick-fil-a,90,90,90.0
792,Mocha Cream Cold Brew,chick-fil-a,300,390,345.0
793,Simply Orange Juice,chick-fil-a,160,160,160.0
794,Sprite,chick-fil-a,130,260,195.0
795,Sweet Tea (small),chick-fil-a,90,90,90.0
796,Unsweetened Iced Tea,chick-fil-a,0,0,0.0
797,Vanilla Iced Coffee,chick-fil-a,160,200,180.0
798,Watermelon Mint Lemonade,chick-fil-a,210,210,210.0
799,Watermelon Mint Tea,chick-fil-a,90,90,90.0
800,White Peach Tea Lemonade,chick-fil-a,150,200,175.0
801,"Bacon, Egg & Cheese Biscuit",chick-fil-a,500,500,500.0
802,Chick-n-Minis,chick-fil-a,280,870,575.0
803,Chicken Biscuit,chick-fil-a,440,440,440.0
804,"Chicken, Egg & Cheese Bagel",chick-fil-a,460,460,460.0
805,Egg & Cheese English Muffin,chick-fil-a,310,550,430.0
806,Egg White Grill,chick-fil-a,300,300,300.0
807,Hash Brown Scramble Bowl,chick-fil-a,400,450,425.0
808,Hash Brown Scramble Burrito,chick-fil-a,400,540,470.0
809,Hash Browns,chick-fil-a,250,250,250.0
810,Hot Buttered Biscuit,chick-fil-a,310,310,310.0
811,Sausage Egg and Cheese Biscuit,chick-fil-a,670,670,670.0
812,Spicy Chicken Biscuit,chick-fil-a,450,450,450.0
813,Sunflower Multigrain Bagel,chick-fil-a,220,220,220.0
814,Yogurt Parfait w/ Cookie Cumbs,chick-fil-a,240,240,240.0
815,Yogurt Parfait with Harvest Nut Granola,chick-fil-a,270,270,270.0
816,Grilled Chicken Cool Wrap,chick-fil-a,350,350,350.0
817,Chocolate Chunk Cookie,chick-fil-a,350,350,350.0
818,Chocolate Milkshake,chick-fil-a,580,740,660.0
819,Cookies & Cream Milkshake,chick-fil-a,610,780,695.0
820,Frosted Coffee,chick-fil-a,240,300,270.0
821,Icedream Ice Cream,chick-fil-a,120,290,205.0
822,Peach Milkshake,chick-fil-a,660,850,755.0
823,Peppermint Chocolate Chip Milkshake,chick-fil-a,660,910,785.0
824,Strawberry Milkshake,chick-fil-a,610,780,695.0
825,Vanilla Milkshake,chick-fil-a,520,640,580.0
826,Buddy Fruits Cinnamon Apple Sauce,chick-fil-a,60,60,60.0
827,Chick-n-Strips Kid's Meal,chick-fil-a,120,240,180.0
828,Chocolate Milk,chick-fil-a,150,150,150.0
829,Grilled Nuggets Kid's Meal (4),chick-fil-a,70,100,85.0
830,Kids Fruit Cup,chick-fil-a,45,45,45.0
831,Kids Waffle Potato Fries,chick-fil-a,310,310,310.0
832,Milk,chick-fil-a,90,90,90.0
833,Nuggets Kid's Meal,chick-fil-a,130,200,165.0
834,Chicken Enchiladas Meal Kit,chick-fil-a,860,860,860.0
835,Chicken Parmesan Meal Kit,chick-fil-a,720,720,720.0
836,Cobb Salad,chick-fil-a,250,600,425.0
837,Market Salad,chick-fil-a,210,560,385.0
838,Spicy Southwest Salad,chick-fil-a,340,690,515.0
839,Barbecue Sauce,chick-fil-a,45,45,45.0
840,Chick-fil-A Sauce,chick-fil-a,140,140,140.0
841,Garden Herb Ranch Sauce,chick-fil-a,140,140,140.0
842,Honey Mustard Sauce,chick-fil-a,45,45,45.0
843,Honey Roasted BBQ Sauce,chick-fil-a,60,60,60.0
844,Polynesian Sauce,chick-fil-a,110,110,110.0
845,Sriracha Sauce,chick-fil-a,45,45,45.0
846,Zesty Buffalo Sauce,chick-fil-a,25,25,25.0
847,Chicken Noodle Soup,chick-fil-a,130,240,185.0
848,Fruit Cup,chick-fil-a,45,70,57.5
849,Kale Crunch Side,chick-fil-a,120,120,120.0
850,Mac & Cheese,chick-fil-a,260,440,350.0
851,Side Salad,chick-fil-a,160,160,160.0
852,Waffle Fries,chick-fil-a,280,460,370.0
853,Waffle Potato Chips,chick-fil-a,220,220,220.0
854,Barbacoa Burrito,chipotle,460,460,460.0
855,Carnitas Burrito,chipotle,480,480,480.0
856,Chicken Burrito,chipotle,480,480,480.0
857,Sofritas Burrito,chipotle,445,445,445.0
858,Steak Burrito,chipotle,480,480,480.0
859,Patron Margarita,chipotle,240,240,240.0
860,Sauza Margarita,chipotle,230,230,230.0
861,Barbacoa Burrito Bowl,chipotle,170,170,170.0
862,Carnitas Burrito Bowl,chipotle,190,190,190.0
863,Chicken Burrito Bowl,chipotle,190,190,190.0
864,Sofritas Burrito Bowl,chipotle,145,145,145.0
865,Steak Burrito Bowl,chipotle,190,190,190.0
866,Black Beans,chipotle,120,120,120.0
867,Brown Rice,chipotle,160,160,160.0
868,Cheese,chipotle,100,100,100.0
869,Corn Salsa,chipotle,80,80,80.0
870,Fajita Veggies,chipotle,20,20,20.0
871,Green Tomatillo Salsa,chipotle,15,15,15.0
